NAME,CODE,AREA_CODE,DESCRIPTIO,FILE_NAME,MS_FB_PARE,MS_FB
Walkergate Ward,E05011459,MTW,Metropolitan District Ward,NEWCASTLE_UPON_TYNE_DISTRICT_(B),country:gb/country:eng/mtd:e08000021,country:gb/country:eng/mtd:e08000021/mtw:e05011459
West Fenham Ward,E05011460,MTW,Metropolitan District Ward,NEWCASTLE_UPON_TYNE_DISTRICT_(B),country:gb/country:eng/mtd:e08000021,country:gb/country:eng/mtd:e08000021/mtw:e05011460
Wingrove Ward,E05011461,MTW,Metropolitan District Ward,NEWCASTLE_UPON_TYNE_DISTRICT_(B),country:gb/country:eng/mtd:e08000021,country:gb/country:eng/mtd:e08000021/mtw:e05011461
Beckton Ward,E05000475,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000025,country:gb/country:eng/lbo:e09000025/lbw:e05000475
Boleyn Ward,E05000476,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000025,country:gb/country:eng/lbo:e09000025/lbw:e05000476
Canning Town North Ward,E05000477,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000025,country:gb/country:eng/lbo:e09000025/lbw:e05000477
Canning Town South Ward,E05000478,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000025,country:gb/country:eng/lbo:e09000025/lbw:e05000478
Custom House Ward,E05000479,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000025,country:gb/country:eng/lbo:e09000025/lbw:e05000479
East Ham Central Ward,E05000480,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000025,country:gb/country:eng/lbo:e09000025/lbw:e05000480
East Ham North Ward,E05000481,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000025,country:gb/country:eng/lbo:e09000025/lbw:e05000481
East Ham South Ward,E05000482,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000025,country:gb/country:eng/lbo:e09000025/lbw:e05000482
Forest Gate North Ward,E05000483,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000025,country:gb/country:eng/lbo:e09000025/lbw:e05000483
Forest Gate South Ward,E05000484,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000025,country:gb/country:eng/lbo:e09000025/lbw:e05000484
Green Street East Ward,E05000485,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000025,country:gb/country:eng/lbo:e09000025/lbw:e05000485
Green Street West Ward,E05000486,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000025,country:gb/country:eng/lbo:e09000025/lbw:e05000486
Little Ilford Ward,E05000487,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000025,country:gb/country:eng/lbo:e09000025/lbw:e05000487
Manor Park Ward,E05000488,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000025,country:gb/country:eng/lbo:e09000025/lbw:e05000488
Plaistow North Ward,E05000489,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000025,country:gb/country:eng/lbo:e09000025/lbw:e05000489
Plaistow South Ward,E05000490,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000025,country:gb/country:eng/lbo:e09000025/lbw:e05000490
Royal Docks Ward,E05000491,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000025,country:gb/country:eng/lbo:e09000025/lbw:e05000491
Stratford and New Town Ward,E05000492,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000025,country:gb/country:eng/lbo:e09000025/lbw:e05000492
Wall End Ward,E05000493,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000025,country:gb/country:eng/lbo:e09000025/lbw:e05000493
West Ham Ward,E05000494,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000025,country:gb/country:eng/lbo:e09000025/lbw:e05000494
Aldborough Ward,E05011234,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000026,country:gb/country:eng/lbo:e09000026/lbw:e05011234
Barkingside Ward,E05011235,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000026,country:gb/country:eng/lbo:e09000026/lbw:e05011235
Bridge Ward,E05011236,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000026,country:gb/country:eng/lbo:e09000026/lbw:e05011236
Chadwell Ward,E05011237,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000026,country:gb/country:eng/lbo:e09000026/lbw:e05011237
Churchfields Ward,E05011238,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000026,country:gb/country:eng/lbo:e09000026/lbw:e05011238
Clayhall Ward,E05011239,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000026,country:gb/country:eng/lbo:e09000026/lbw:e05011239
Clementswood Ward,E05011240,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000026,country:gb/country:eng/lbo:e09000026/lbw:e05011240
Cranbrook Ward,E05011241,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000026,country:gb/country:eng/lbo:e09000026/lbw:e05011241
Fairlop Ward,E05011242,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000026,country:gb/country:eng/lbo:e09000026/lbw:e05011242
Fullwell Ward,E05011243,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000026,country:gb/country:eng/lbo:e09000026/lbw:e05011243
Goodmayes Ward,E05011244,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000026,country:gb/country:eng/lbo:e09000026/lbw:e05011244
Hainault Ward,E05011245,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000026,country:gb/country:eng/lbo:e09000026/lbw:e05011245
Ilford Town Ward,E05011246,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000026,country:gb/country:eng/lbo:e09000026/lbw:e05011246
Loxford Ward,E05011247,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000026,country:gb/country:eng/lbo:e09000026/lbw:e05011247
Mayfield Ward,E05011248,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000026,country:gb/country:eng/lbo:e09000026/lbw:e05011248
Monkhams Ward,E05011249,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000026,country:gb/country:eng/lbo:e09000026/lbw:e05011249
Newbury Ward,E05011250,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000026,country:gb/country:eng/lbo:e09000026/lbw:e05011250
Seven Kings Ward,E05011251,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000026,country:gb/country:eng/lbo:e09000026/lbw:e05011251
South Woodford Ward,E05011252,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000026,country:gb/country:eng/lbo:e09000026/lbw:e05011252
Valentines Ward,E05011253,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000026,country:gb/country:eng/lbo:e09000026/lbw:e05011253
Wanstead Park Ward,E05011254,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000026,country:gb/country:eng/lbo:e09000026/lbw:e05011254
Wanstead Village Ward,E05011255,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000026,country:gb/country:eng/lbo:e09000026/lbw:e05011255
Barnes Ward,E05000516,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000027,country:gb/country:eng/lbo:e09000027/lbw:e05000516
East Sheen Ward,E05000517,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000027,country:gb/country:eng/lbo:e09000027/lbw:e05000517
Fulwell and Hampton Hill Ward,E05000518,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000027,country:gb/country:eng/lbo:e09000027/lbw:e05000518
"Ham, Petersham and Richmond Riverside Ward",E05000519,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000027,country:gb/country:eng/lbo:e09000027/lbw:e05000519
Hampton North Ward,E05000521,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000027,country:gb/country:eng/lbo:e09000027/lbw:e05000521
Hampton Ward,E05000520,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000027,country:gb/country:eng/lbo:e09000027/lbw:e05000520
Hampton Wick Ward,E05000522,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000027,country:gb/country:eng/lbo:e09000027/lbw:e05000522
Heathfield Ward,E05000523,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000027,country:gb/country:eng/lbo:e09000027/lbw:e05000523
Kew Ward,E05000524,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000027,country:gb/country:eng/lbo:e09000027/lbw:e05000524
Mortlake and Barnes Common Ward,E05000525,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000027,country:gb/country:eng/lbo:e09000027/lbw:e05000525
North Richmond Ward,E05000526,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000027,country:gb/country:eng/lbo:e09000027/lbw:e05000526
South Richmond Ward,E05000528,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000027,country:gb/country:eng/lbo:e09000027/lbw:e05000528
South Twickenham Ward,E05000529,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000027,country:gb/country:eng/lbo:e09000027/lbw:e05000529
St. Margarets and North Twickenham Ward,E05000527,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000027,country:gb/country:eng/lbo:e09000027/lbw:e05000527
Teddington Ward,E05000530,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000027,country:gb/country:eng/lbo:e09000027/lbw:e05000530
Twickenham Riverside Ward,E05000531,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000027,country:gb/country:eng/lbo:e09000027/lbw:e05000531
West Twickenham Ward,E05000532,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000027,country:gb/country:eng/lbo:e09000027/lbw:e05000532
Whitton Ward,E05000533,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000027,country:gb/country:eng/lbo:e09000027/lbw:e05000533
Anston and Woodsetts Ward,E05008935,MTW,Metropolitan District Ward,ROTHERHAM_DISTRICT_(B),country:gb/country:eng/mtd:e08000018,country:gb/country:eng/mtd:e08000018/mtw:e05008935
Boston Castle Ward,E05001019,MTW,Metropolitan District Ward,ROTHERHAM_DISTRICT_(B),country:gb/country:eng/mtd:e08000018,country:gb/country:eng/mtd:e08000018/mtw:e05001019
Brinsworth and Catcliffe Ward,E05001020,MTW,Metropolitan District Ward,ROTHERHAM_DISTRICT_(B),country:gb/country:eng/mtd:e08000018,country:gb/country:eng/mtd:e08000018/mtw:e05001020
Dinnington Ward,E05008936,MTW,Metropolitan District Ward,ROTHERHAM_DISTRICT_(B),country:gb/country:eng/mtd:e08000018,country:gb/country:eng/mtd:e08000018/mtw:e05008936
Hellaby Ward,E05001022,MTW,Metropolitan District Ward,ROTHERHAM_DISTRICT_(B),country:gb/country:eng/mtd:e08000018,country:gb/country:eng/mtd:e08000018/mtw:e05001022
Holderness Ward,E05001023,MTW,Metropolitan District Ward,ROTHERHAM_DISTRICT_(B),country:gb/country:eng/mtd:e08000018,country:gb/country:eng/mtd:e08000018/mtw:e05001023
Hoober Ward,E05001024,MTW,Metropolitan District Ward,ROTHERHAM_DISTRICT_(B),country:gb/country:eng/mtd:e08000018,country:gb/country:eng/mtd:e08000018/mtw:e05001024
Keppel Ward,E05001025,MTW,Metropolitan District Ward,ROTHERHAM_DISTRICT_(B),country:gb/country:eng/mtd:e08000018,country:gb/country:eng/mtd:e08000018/mtw:e05001025
Maltby Ward,E05001026,MTW,Metropolitan District Ward,ROTHERHAM_DISTRICT_(B),country:gb/country:eng/mtd:e08000018,country:gb/country:eng/mtd:e08000018/mtw:e05001026
Rawmarsh Ward,E05001027,MTW,Metropolitan District Ward,ROTHERHAM_DISTRICT_(B),country:gb/country:eng/mtd:e08000018,country:gb/country:eng/mtd:e08000018/mtw:e05001027
Rother Vale Ward,E05001028,MTW,Metropolitan District Ward,ROTHERHAM_DISTRICT_(B),country:gb/country:eng/mtd:e08000018,country:gb/country:eng/mtd:e08000018/mtw:e05001028
Rotherham East Ward,E05001029,MTW,Metropolitan District Ward,ROTHERHAM_DISTRICT_(B),country:gb/country:eng/mtd:e08000018,country:gb/country:eng/mtd:e08000018/mtw:e05001029
Rotherham West Ward,E05001030,MTW,Metropolitan District Ward,ROTHERHAM_DISTRICT_(B),country:gb/country:eng/mtd:e08000018,country:gb/country:eng/mtd:e08000018/mtw:e05001030
Silverwood Ward,E05001031,MTW,Metropolitan District Ward,ROTHERHAM_DISTRICT_(B),country:gb/country:eng/mtd:e08000018,country:gb/country:eng/mtd:e08000018/mtw:e05001031
Sitwell Ward,E05001032,MTW,Metropolitan District Ward,ROTHERHAM_DISTRICT_(B),country:gb/country:eng/mtd:e08000018,country:gb/country:eng/mtd:e08000018/mtw:e05001032
Swinton Ward,E05001033,MTW,Metropolitan District Ward,ROTHERHAM_DISTRICT_(B),country:gb/country:eng/mtd:e08000018,country:gb/country:eng/mtd:e08000018/mtw:e05001033
Valley Ward,E05001034,MTW,Metropolitan District Ward,ROTHERHAM_DISTRICT_(B),country:gb/country:eng/mtd:e08000018,country:gb/country:eng/mtd:e08000018/mtw:e05001034
Wales Ward,E05001035,MTW,Metropolitan District Ward,ROTHERHAM_DISTRICT_(B),country:gb/country:eng/mtd:e08000018,country:gb/country:eng/mtd:e08000018/mtw:e05001035
Wath Ward,E05001036,MTW,Metropolitan District Ward,ROTHERHAM_DISTRICT_(B),country:gb/country:eng/mtd:e08000018,country:gb/country:eng/mtd:e08000018/mtw:e05001036
Wickersley Ward,E05001037,MTW,Metropolitan District Ward,ROTHERHAM_DISTRICT_(B),country:gb/country:eng/mtd:e08000018,country:gb/country:eng/mtd:e08000018/mtw:e05001037
Wingfield Ward,E05001038,MTW,Metropolitan District Ward,ROTHERHAM_DISTRICT_(B),country:gb/country:eng/mtd:e08000018,country:gb/country:eng/mtd:e08000018/mtw:e05001038
Barton Ward,E05000759,MTW,Metropolitan District Ward,SALFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000006,country:gb/country:eng/mtd:e08000006/mtw:e05000759
Boothstown and Ellenbrook Ward,E05000760,MTW,Metropolitan District Ward,SALFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000006,country:gb/country:eng/mtd:e08000006/mtw:e05000760
Broughton Ward,E05000761,MTW,Metropolitan District Ward,SALFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000006,country:gb/country:eng/mtd:e08000006/mtw:e05000761
Cadishead Ward,E05000762,MTW,Metropolitan District Ward,SALFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000006,country:gb/country:eng/mtd:e08000006/mtw:e05000762
Claremont Ward,E05000763,MTW,Metropolitan District Ward,SALFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000006,country:gb/country:eng/mtd:e08000006/mtw:e05000763
Eccles Ward,E05000764,MTW,Metropolitan District Ward,SALFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000006,country:gb/country:eng/mtd:e08000006/mtw:e05000764
Irlam Ward,E05000765,MTW,Metropolitan District Ward,SALFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000006,country:gb/country:eng/mtd:e08000006/mtw:e05000765
Irwell Riverside Ward,E05000766,MTW,Metropolitan District Ward,SALFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000006,country:gb/country:eng/mtd:e08000006/mtw:e05000766
Kersal Ward,E05000767,MTW,Metropolitan District Ward,SALFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000006,country:gb/country:eng/mtd:e08000006/mtw:e05000767
Langworthy Ward,E05000768,MTW,Metropolitan District Ward,SALFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000006,country:gb/country:eng/mtd:e08000006/mtw:e05000768
Little Hulton Ward,E05000769,MTW,Metropolitan District Ward,SALFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000006,country:gb/country:eng/mtd:e08000006/mtw:e05000769
Ordsall Ward,E05000770,MTW,Metropolitan District Ward,SALFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000006,country:gb/country:eng/mtd:e08000006/mtw:e05000770
Pendlebury Ward,E05000771,MTW,Metropolitan District Ward,SALFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000006,country:gb/country:eng/mtd:e08000006/mtw:e05000771
Swinton North Ward,E05000772,MTW,Metropolitan District Ward,SALFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000006,country:gb/country:eng/mtd:e08000006/mtw:e05000772
Swinton South Ward,E05000773,MTW,Metropolitan District Ward,SALFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000006,country:gb/country:eng/mtd:e08000006/mtw:e05000773
Walkden North Ward,E05000774,MTW,Metropolitan District Ward,SALFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000006,country:gb/country:eng/mtd:e08000006/mtw:e05000774
Walkden South Ward,E05000775,MTW,Metropolitan District Ward,SALFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000006,country:gb/country:eng/mtd:e08000006/mtw:e05000775
Weaste and Seedley Ward,E05000776,MTW,Metropolitan District Ward,SALFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000006,country:gb/country:eng/mtd:e08000006/mtw:e05000776
Winton Ward,E05000777,MTW,Metropolitan District Ward,SALFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000006,country:gb/country:eng/mtd:e08000006/mtw:e05000777
Worsley Ward,E05000778,MTW,Metropolitan District Ward,SALFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000006,country:gb/country:eng/mtd:e08000006/mtw:e05000778
Beauchief & Greenhill Ward,E05010857,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010857
Beighton Ward,E05010858,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010858
Birley Ward,E05010859,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010859
Broomhill & Sharrow Vale Ward,E05010860,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010860
Burngreave Ward,E05010861,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010861
City Ward,E05010862,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010862
Crookes & Crosspool Ward,E05010863,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010863
Darnall Ward,E05010864,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010864
Dore & Totley Ward,E05010865,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010865
East Ecclesfield Ward,E05010866,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010866
Ecclesall Ward,E05010867,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010867
Firth Park Ward,E05010868,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010868
Fulwood Ward,E05010869,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010869
Gleadless Valley Ward,E05010870,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010870
Graves Park Ward,E05010871,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010871
Hillsborough Ward,E05010872,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010872
Manor Castle Ward,E05010873,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010873
Mosborough Ward,E05010874,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010874
Nether Edge & Sharrow Ward,E05010875,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010875
Park & Arbourthorne Ward,E05010876,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010876
Richmond Ward,E05010877,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010877
Shiregreen & Brightside Ward,E05010878,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010878
Southey Ward,E05010879,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010879
Stannington Ward,E05010880,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010880
Stocksbridge & Upper Don Ward,E05010881,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010881
Walkley Ward,E05010882,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010882
West Ecclesfield Ward,E05010883,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010883
Woodhouse Ward,E05010884,MTW,Metropolitan District Ward,SHEFFIELD_DISTRICT_(B),country:gb/country:eng/mtd:e08000019,country:gb/country:eng/mtd:e08000019/mtw:e05010884
Borough & Bankside Ward,E05011095,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011095
Camberwell Green Ward,E05011096,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011096
Champion Hill Ward,E05011097,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011097
Chaucer Ward,E05011098,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011098
Dulwich Hill Ward,E05011099,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011099
Dulwich Village Ward,E05011100,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011100
Dulwich Wood Ward,E05011101,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011101
Faraday Ward,E05011102,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011102
Goose Green Ward,E05011103,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011103
London Bridge & West Bermondsey Ward,E05011104,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011104
Newington Ward,E05011105,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011105
North Bermondsey Ward,E05011106,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011106
North Walworth Ward,E05011107,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011107
Nunhead & Queen's Road Ward,E05011108,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011108
Old Kent Road Ward,E05011109,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011109
Peckham Rye Ward,E05011111,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000028,country:gb/country:eng/lbo:e09000028/lbw:e05011111
